KOI Name,Our Disposition,Kepler ID,Kepler Name,KOI Number,Kepler Disposition,NExScI Disposition,RA (J2000),RA Error,Dec (J2000),Dec Error,Time of Transit Epoch,Time err1,Time err2,Period,Period err1,Period err2,Transit Depth,Depth err1,Depth err2,Duration,Duration err1,Duration err2,Ingress Duration,Ingress err1,Ingress err2,Impact Parameter,Impact Parameter err1,Impact Parameter err2,Inclination,Inclination err1,Inclination err2,Semi-major Axis,Semi-major Axus err1,Semi-major Axis err2,Eccentricity,Eccentricity err1,Eccentricity err2,Long of Periastron,Long err1,Long err2,r/R,r/R err1,r/R err2,a/R,a/R err1,a/R err2,Planet Radius,Planet Radius err1,Planet Radius err2,Teq,Teq err1,Teq err2,Teff,Teff err1,Teff err2,log(g),log(g) err1,log(g) err2,Metallicity,Metallicity err1,Metallicity err2,Stellar Radius,Stellar Radius err1,Stellar Radius err2,Stellar Mass,Stellar Mass err2,Stellar Mass err1,Age,Age err1,Age err2,Provenance,Quarters,Limb Darkening Model,Limb Darkening Coeff1,Limb Darkening Coeff2,Limb Darkening Coeff3,Limb Darkening Coeff4,Transit Number,Max single event sigma,Max Multievent sigma,KOI count,Binary Discrimination,Comments,Transit Model,Transit Model SNR,Transit Model DOF,Transit Model chisq,FWM motion signif.,gmag,gmag err,rmag,rmag err,imag,imag err,zmag,zmag err,Jmag,Jmag err,Hmag,Hmag err,Kmag,Kmag err,kepmag,kepmag err,Delivery Name,FWM SRA,FWM SRA err,FWM SDec,FWM SDec err,FWM SRAO,FWM SRAO err,FWM SDeco,FWM SDeco err,FWM PRAO,FWM PRAO err,FWM PDeco,FWM PDeco err,Dicco MRA,Dicco MRA err,Dicco MDec,Dicco MDec err,Dicco MSky,Dicco MSky err,Dikco MRA,Dikco MRA err,Dikco MDec,Dikco MDec err,Dikco MSky,Dikco MSky err,Vet Stat,Last vet Update,TCE Planet Number,TCE Delivery Name,DV Report,Disposition Provenance,Parameter Provenance,First Transit Time (BJD),First Transit Time err1,First Transit Time err2,DV Summary,Transit Flag,Secondary Flag,Offset Flag,Contamination Flag,Insolation Flux,Insolation Flux err1,Insolation Flux err2,Fitted Stellar Density,Fitted Stellar Density err1,Fitted Stellar Density err2,Planetary Fit,Disposition Score,File Name
K02582.01,CONFIRMED,11771430,,2582.01,CANDIDATE,CANDIDATE,19 43 23.167,0.0,+49 56 10.07,0.0,148.85882,0.008,-0.008,40.030626700000006,0.0003401,-0.0003401,214.5,12.8,-12.8,4.815,0.188,-0.188,,,,0.322,0.131,-0.322,89.7,,,0.24100000000000002,,,0.0,,,,,,0.013000000000000001,0.00049,-0.000633,61.0,15.0,-15.0,2.01,0.35,-0.38,617.0,,,5855.0,104.0,-116.0,4.227,0.14300000000000002,-0.11699999999999999,0.26,0.15,-0.15,1.3730000000000002,0.235,-0.259,1.161,-0.111,0.081,,,,q1_q17_dr25_stellar,11111111111111111000000000000000,Claret (2011 A&A 529 75) ATLAS LS,0.42100000000000004,0.257,0.0,0.0,37,4.725,16.05,1,0.366,NO_COMMENT,Mandel and Agol (2002 ApJ 580 171),19.5,,,0.013000000000000001,14.045,,13.572000000000001,,13.45,,13.450999999999999,,12.558,0.021,12.296,0.021,12.239,0.024,13.628,,cumulative,19.723,1.8e-05,49.93600000000001,0.0002,-1.32,0.63,-0.62,0.71,0.00018999999999999998,0.00013000000000000002,0.00018999999999999998,0.00015,0.14,0.28,-0.88,0.31,0.9,0.31,-0.02,0.23,-0.65,0.31,0.65,0.31,Active,2017-05-10 00:00:00,1,q1_q17_dr25_tce,/missions/kepler/dv_files/0117/011771430/kplr011771430-20160209194854_dvr.pdf,q1_q17_dr25_koi,q1_q17_dr25_koi,2454981.859,0.00773,-0.00773,/missions/kepler/dv_files/0117/011771430/kplr011771430-01-20160209194854_dvs.pdf,0,0,0,0,34.19,16.13,-13.41,2.68444,0.6603100000000001,-0.92719,LS+MCMC,0.9840000000000001,kplr011771430-20160128150956_dvt.fits
K01906.01,CONFIRMED,11773328,,1906.01,CANDIDATE,CANDIDATE,19 46 29.633,0.0,+49 58 45.02,0.0,134.614376,0.000779,-0.000779,8.710442022,7.906e-06,-7.906e-06,1196.4,42.0,-42.0,0.9425,0.037000000000000005,-0.037000000000000005,,,,0.935,0.038,-0.679,88.34,,,0.08,,,0.0,,,,,,0.040999999999999995,0.003,-0.009000000000000001,32.3,16.1,-16.1,3.61,0.76,-0.3,760.0,,,5416.0,160.0,-160.0,4.575,0.034,-0.136,-0.04,0.3,-0.3,0.809,0.16899999999999998,-0.068,0.9,-0.09699999999999999,0.073,,,,q1_q17_dr25_stellar,11111111111111111000000000000000,Claret (2011 A&A 529 75) ATLAS LS,0.45299999999999996,0.233,0.0,0.0,156,6.629,34.503,1,0.153,NO_COMMENT,Mandel and Agol (2002 ApJ 580 171),42.6,,,0.32,15.434000000000001,,14.748,,14.552,,14.472999999999999,,13.44,0.027999999999999997,13.069,0.031,12.993,0.032,14.815999999999999,,cumulative,19.775,8.7e-06,49.979,8.1e-05,0.47,0.3,0.16,0.29,-0.00025,0.00037999999999999997,0.00022999999999999998,0.00039,-0.03,0.14,-0.02,0.13,0.04,0.14,0.03,0.13,0.09,0.12,0.09,0.14,Active,2017-05-10 00:00:00,1,q1_q17_dr25_tce,/missions/kepler/dv_files/0117/011773328/kplr011773328-20160209194854_dvr.pdf,q1_q17_dr25_koi,q1_q17_dr25_koi,2454967.614,0.000779,-0.000779,/missions/kepler/dv_files/0117/011773328/kplr011773328-01-20160209194854_dvs.pdf,0,0,0,0,78.75,50.55,-20.15,8.43408,155.39803999999998,-5.67615,LS+MCMC,1.0,kplr011773328-20160128150956_dvt.fits
K07479.01,FALSE POSITIVE,11773625,,7479.01,CANDIDATE,CANDIDATE,19 46 57.401,0.0,+49 58 42.07,0.0,133.4145,0.013000000000000001,-0.013000000000000001,7.1969168,0.0001483,-0.0001483,47.1,5.6,-5.6,4.525,0.429,-0.429,,,,0.502,0.46299999999999997,-0.301,87.29,,,0.073,,,0.0,,,,,,0.006,0.000344,-0.000529,10.63,4.5,-4.5,1.1,0.18,-0.27,1132.0,,,5530.0,82.0,-66.0,4.045,0.217,-0.09300000000000001,0.12,0.15,-0.1,1.575,0.259,-0.389,1.004,-0.076,0.084,,,,q1_q17_dr25_stellar,11111111111111111000000000000000,Claret (2011 A&A 529 75) ATLAS LS,0.455,0.233,0.0,0.0,187,2.977,8.243,1,0.826,NO_COMMENT,Mandel and Agol (2002 ApJ 580 171),10.4,,,0.025,13.922,,13.372,,13.234000000000002,,13.168,,12.222999999999999,0.021,11.877,0.018000000000000002,11.802999999999999,0.018000000000000002,13.44,,cumulative,19.783,3.9e-05,49.979,0.00042,-1.0,1.4,2.2,1.5,3.9e-05,6.1e-05,-9.5e-05,6.8e-05,-0.3,0.44,0.56,0.7,0.63,0.65,-0.38,0.56,0.76,0.92,0.85,0.69,Active,2017-05-10 00:00:00,1,q1_q17_dr25_tce,/missions/kepler/dv_files/0117/011773625/kplr011773625-20160209194854_dvr.pdf,q1_q17_dr25_koi,q1_q17_dr25_koi,2454966.414,0.0127,-0.0127,/missions/kepler/dv_files/0117/011773625/kplr011773625-01-20160209194854_dvs.pdf,0,0,0,0,388.54,170.24,-178.56,0.43809,0.55929,-0.08138,LS+MCMC,0.875,kplr011773625-20160128150956_dvt.fits
K05932.01,FALSE POSITIVE,11803074,,5932.01,CANDIDATE,CANDIDATE,19 01 21.079,0.0,+50 03 58.08,0.0,358.0075,0.032,-0.032,355.86134,0.017,-0.017,1220.7,92.6,-92.6,23.39,1.5,-1.5,,,,0.003,0.433,-0.003,90.0,,,0.943,,,0.0,,,,,,0.032,0.001,-0.002,119.9,53.2,-53.2,2.79,0.74,-0.25,233.0,,,5736.0,155.0,-155.0,4.5760000000000005,0.042,-0.168,-0.34,0.3,-0.3,0.8009999999999999,0.212,-0.071,0.892,-0.1,0.09,,,,q1_q17_dr25_stellar,11111110111011101000000000000000,Claret (2011 A&A 529 75) ATLAS LS,0.373,0.27899999999999997,0.0,0.0,4,7.416,12.052999999999999,1,0.044000000000000004,CENT_FEW_DIFFS,Mandel and Agol (2002 ApJ 580 171),15.2,,,0.034,16.41,,15.832,,15.663,,15.555,,14.597000000000001,0.036000000000000004,14.206,0.05,14.068,0.061,15.887,,cumulative,19.023,3e-05,50.067,0.00028,0.0,1.0,1.43,1.0,-0.0003,0.001,-0.002,0.001,0.9,1.0,-0.15,0.63,0.88,1.0,0.9,1.0,-0.32,0.67,0.91,0.97,Active,2017-05-10 00:00:00,1,q1_q17_dr25_tce,/missions/kepler/dv_files/0118/011803074/kplr011803074-20160209194854_dvr.pdf,q1_q17_dr25_koi,q1_q17_dr25_koi,2455191.0069999998,0.0318,-0.0318,/missions/kepler/dv_files/0118/011803074/kplr011803074-01-20160209194854_dvs.pdf,0,0,0,0,0.7,0.54,-0.18,0.25761999999999996,0.11417999999999999,-0.11123,LS+MCMC,0.902,kplr011803074-20160128150956_dvt.fits
K00436.01,FALSE POSITIVE,11805075,,436.01,CANDIDATE,CANDIDATE,19 06 37.654,0.0,+50 01 17.64,0.0,225.35896,0.000175,-0.000175,199.83920527,4.532e-05,-4.532e-05,44490.0,126.0,-126.0,4.378,0.013999999999999999,-0.013999999999999999,,,,0.8109999999999999,0.008,-0.006999999999999999,89.86,,,0.6629999999999999,,,0.0,,,,,,0.226,0.003,-0.003,320.8,4.9,-4.9,21.48,4.95,-1.75,276.0,,,5457.0,164.0,-147.0,4.548,0.027999999999999997,-0.171,0.2,0.2,-0.3,0.8690000000000001,0.2,-0.071,0.9740000000000001,-0.106,0.065,,,,q1_q17_dr25_stellar,11111110111011101000000000000000,Claret (2011 A&A 529 75) ATLAS LS,0.469,0.22399999999999998,0.0,0.0,6,293.39599999999996,624.096,1,0.026000000000000002,NO_COMMENT,Mandel and Agol (2002 ApJ 580 171),590.6,,,0.7140000000000001,15.347999999999999,,14.661,,14.479000000000001,,14.375,,13.412,0.027999999999999997,12.995,0.035,12.913,0.034,14.74,,cumulative,19.11,6.7e-07,50.022,6.5e-06,-0.022000000000000002,0.023,0.033,0.024,0.0,0.013999999999999999,0.0,0.022000000000000002,-0.019,0.067,-0.006,0.067,0.02,0.067,-0.004,0.076,-0.071,0.077,0.071,0.077,Active,2017-05-10 00:00:00,1,q1_q17_dr25_tce,/missions/kepler/dv_files/0118/011805075/kplr011805075-20160209194854_dvr.pdf,q1_q17_dr25_koi,q1_q17_dr25_koi,2455058.359,0.000175,-0.000175,/missions/kepler/dv_files/0118/011805075/kplr011805075-01-20160209194854_dvs.pdf,0,0,0,0,1.36,0.96,-0.33,15.63928,0.24088,-0.31916,LS+MCMC,0.804,kplr011805075-20160128150956_dvt.fits
K03344.01,CONFIRMED,11810124,,3344.01,CANDIDATE,CANDIDATE,19 18 39.574,0.0,+50 01 12.14,0.0,139.05603,0.006999999999999999,-0.006999999999999999,11.6044881,0.000113,-0.000113,267.6,20.3,-20.3,3.409,0.209,-0.209,,,,0.11800000000000001,0.33399999999999996,-0.11800000000000001,89.74,,,0.098,,,0.0,,,,,,0.015,0.000874,-0.000606,26.22,2.2,-2.2,1.88,0.28,-0.34,841.0,,,5533.0,83.0,-74.0,4.275,0.168,-0.11199999999999999,0.16,0.15,-0.15,1.166,0.174,-0.212,0.934,-0.045,0.063,,,,q1_q17_dr25_stellar,11111111111111111000000000000000,Claret (2011 A&A 529 75) ATLAS LS,0.469,0.22399999999999998,0.0,0.0,113,4.099,11.72,3,0.034,NO_COMMENT,Mandel and Agol (2002 ApJ 580 171),14.5,,,0.001,15.745999999999999,,15.227,,15.043,,14.959000000000001,,14.037,0.025,13.69,0.04,13.604000000000001,0.039,15.254000000000001,,cumulative,19.311,3.3e-05,50.02,0.00032,-2.1,1.1,1.4,1.1,0.00062,0.0003,-0.00043,0.00031,-0.38,0.89,-0.41,0.87,0.56,0.97,-0.29,0.9,-0.33,0.8,0.44,0.96,Active,2017-05-10 00:00:00,2,q1_q17_dr25_tce,/missions/kepler/dv_files/0118/011810124/kplr011810124-20160209194854_dvr.pdf,q1_q17_dr25_koi,q1_q17_dr25_koi,2454972.056,0.00673,-0.00673,/missions/kepler/dv_files/0118/011810124/kplr011810124-02-20160209194854_dvs.pdf,0,0,0,0,118.5,47.61,-43.33,2.5314900000000002,0.21706999999999999,-1.26292,LS+MCMC,0.9990000000000001,kplr011810124-20160128150956_dvt.fits
K03344.03,FALSE POSITIVE,11810124,,3344.03,CANDIDATE,CANDIDATE,19 18 39.574,0.0,+50 01 12.14,0.0,230.9934,0.037000000000000005,-0.037000000000000005,208.54335,0.017,-0.017,614.6,60.5,-60.5,9.851,0.611,-0.611,,,,0.001,0.446,-0.001,90.0,,,0.6729999999999999,,,0.0,,,,,,0.022000000000000002,0.001,-0.001,165.32,1.8,-1.8,2.84,0.42,-0.52,321.0,,,5533.0,83.0,-74.0,4.275,0.168,-0.11199999999999999,0.16,0.15,-0.15,1.166,0.174,-0.212,0.934,-0.045,0.063,,,,q1_q17_dr25_stellar,11111111111111111000000000000000,Claret (2011 A&A 529 75) ATLAS LS,0.469,0.22399999999999998,0.0,0.0,4,4.466,8.227,3,0.226,NO_COMMENT,Mandel and Agol (2002 ApJ 580 171),10.4,,,0.016,15.745999999999999,,15.227,,15.043,,14.959000000000001,,14.037,0.025,13.69,0.04,13.604000000000001,0.039,15.254000000000001,,cumulative,19.311,4.9e-05,50.019,0.00049,-0.5,1.7,-3.1,1.7,0.0005,0.001,0.002,0.001,-1.6,1.4,2.2,1.1,2.7,1.7,-1.5,1.5,2.2,1.0,2.7,1.2,Active,2017-05-10 00:00:00,3,q1_q17_dr25_tce,/missions/kepler/dv_files/0118/011810124/kplr011810124-20160209194854_dvr.pdf,q1_q17_dr25_koi,q1_q17_dr25_koi,2455063.9930000002,0.0374,-0.0374,/missions/kepler/dv_files/0118/011810124/kplr011810124-03-20160209194854_dvs.pdf,0,0,0,0,2.52,1.01,-0.92,1.96553,0.02155,-1.01773,LS+MCMC,0.814,kplr011810124-20160128150956_dvt.fits
K02467.01,CONFIRMED,11818607,,2467.01,CANDIDATE,CANDIDATE,19 36 53.870,0.0,+50 04 32.12,0.0,134.39648,0.004,-0.004,5.05661302,3.069e-05,-3.069e-05,137.9,9.1,-9.1,3.926,0.14400000000000002,-0.14400000000000002,,,,0.616,0.32899999999999996,-0.401,85.55,,,0.057999999999999996,,,0.0,,,,,,0.011000000000000001,1e-06,-0.000927,7.93,3.7,-3.7,1.15,0.35,-0.11,1049.0,,,5926.0,176.0,-211.0,4.506,0.052000000000000005,-0.20800000000000002,-0.04,0.25,-0.3,0.9390000000000001,0.282,-0.094,1.03,-0.14,0.127,,,,q1_q17_dr25_stellar,11111111111111111000000000000000,Claret (2011 A&A 529 75) ATLAS LS,0.359,0.287,0.0,0.0,266,3.761,13.107000000000001,1,0.39,NO_COMMENT,Mandel and Agol (2002 ApJ 580 171),17.6,,,0.0,15.118,,14.575,,14.42,,14.408,,13.465,0.023,13.097000000000001,0.02,13.033,0.034,14.63,,cumulative,19.615,2.5e-05,50.075,0.00025,-0.77,0.86,-1.86,0.91,0.0001,0.00011,0.00026000000000000003,0.00011999999999999999,-0.13,0.23,-0.36,0.69,0.38,0.61,0.07,0.22,-0.28,0.65,0.29,0.66,Active,2017-05-10 00:00:00,1,q1_q17_dr25_tce,/missions/kepler/dv_files/0118/011818607/kplr011818607-20160209194854_dvr.pdf,q1_q17_dr25_koi,q1_q17_dr25_koi,2454967.3959999997,0.00446,-0.00446,/missions/kepler/dv_files/0118/011818607/kplr011818607-01-20160209194854_dvs.pdf,0,0,0,0,286.32,257.92,-85.76000000000002,0.36913,0.34665999999999997,-0.34106,LS+MCMC,1.0,kplr011818607-20160128150956_dvt.fits
K00777.01,FALSE POSITIVE,11818800,,777.01,CANDIDATE,CANDIDATE,19 37 16.046,0.0,+50 04 48.83,0.0,173.56468999999998,0.002,-0.002,40.4195037,0.0001139,-0.0001139,6256.0,230.0,-230.0,3.362,0.14,-0.14,,,,0.9109999999999999,5.567,-0.11800000000000001,89.05,,,0.20600000000000002,,,0.0,,,,,,0.08800000000000001,5.462000000000001,-0.013999999999999999,54.7,24.1,-24.1,7.51,1.12,-0.91,467.0,,,5446.0,179.0,-163.0,4.507,0.11599999999999999,-0.105,-0.54,0.35,-0.3,0.7809999999999999,0.11599999999999999,-0.095,0.7140000000000001,-0.037000000000000005,0.10400000000000001,,,,q1_q17_dr25_stellar,11111111111111111000000000000000,Claret (2011 A&A 529 75) ATLAS LS,0.39799999999999996,0.267,0.0,0.0,36,22.599,94.072,1,0.848,NO_COMMENT,Mandel and Agol (2002 ApJ 580 171),36.9,,,0.027000000000000003,16.1,,15.463,,15.224,,15.091,,14.029000000000002,0.025,13.630999999999998,0.031,13.491,0.042,15.487,,cumulative,19.621,4e-06,50.08,3.8e-05,0.09,0.14,0.31,0.14,0.0006,0.002,-0.001,0.003,-0.025,0.07200000000000001,0.051,0.076,0.057,0.077,-0.049,0.071,-0.021,0.075,0.053,0.07200000000000001,Active,2017-05-10 00:00:00,1,q1_q17_dr25_tce,/missions/kepler/dv_files/0118/011818800/kplr011818800-20160209194854_dvr.pdf,q1_q17_dr25_koi,q1_q17_dr25_koi,2455006.565,0.0022199999999999998,-0.0022199999999999998,/missions/kepler/dv_files/0118/011818800/kplr011818800-01-20160209194854_dvs.pdf,0,0,0,0,11.29,5.67,-3.57,1.8954900000000001,5.83737,-1.19072,LS+MCMC,0.9990000000000001,kplr011818800-20160128150956_dvt.fits
K02581.01,CONFIRMED,11818872,,2581.01,CANDIDATE,CANDIDATE,19 37 24.221,0.0,+50 04 51.92,0.0,136.0162,0.009000000000000001,-0.009000000000000001,12.7372371,0.0001298,-0.0001298,100.8,9.4,-9.4,3.358,0.225,-0.225,,,,0.364,0.083,-0.364,89.24,,,0.102,,,0.0,,,,,,0.009000000000000001,0.000472,-0.000585,27.3,11.1,-11.1,0.87,0.09,-0.05,697.0,,,5420.0,108.0,-97.0,4.502,0.057999999999999996,-0.078,0.0,0.15,-0.15,0.868,0.09,-0.052000000000000005,0.8740000000000001,-0.051,0.055,,,,q1_q17_dr25_stellar,11111111111111111000000000000000,Claret (2011 A&A 529 75) ATLAS LS,0.45299999999999996,0.233,0.0,0.0,108,3.3480000000000003,11.28,1,0.17,NO_COMMENT,Mandel and Agol (2002 ApJ 580 171),12.9,,,0.141,13.965,,13.374,,13.248,,13.152999999999999,,12.209000000000001,0.021,11.892999999999999,0.018000000000000002,11.808,0.019,13.463,,cumulative,19.623,2.4e-05,50.081,0.00023999999999999998,-0.69,0.83,0.53,0.87,7.1e-05,9.5e-05,-9e-05,0.0001,-0.58,0.59,-0.23,0.98,0.62,0.46,-0.64,0.63,-0.5,1.0,0.79,0.54,Active,2017-05-10 00:00:00,1,q1_q17_dr25_tce,/missions/kepler/dv_files/0118/011818872/kplr011818872-20160209194854_dvr.pdf,q1_q17_dr25_koi,q1_q17_dr25_koi,2454969.016,0.00864,-0.00864,/missions/kepler/dv_files/0118/011818872/kplr011818872-01-20160209194854_dvs.pdf,0,0,0,0,55.82,17.76,-9.93,2.3695,0.96104,-0.9721700000000001,LS+MCMC,1.0,kplr011818872-20160128150956_dvt.fits
K01728.01,FALSE POSITIVE,11820830,,1728.01,CANDIDATE,CANDIDATE,19 40 51.986,0.0,+50 05 03.60,0.0,138.73144,0.002,-0.002,12.7319385,2.414e-05,-2.414e-05,11449.0,196.0,-196.0,4.4157,0.08900000000000001,-0.08900000000000001,,,,1.278,6.742000000000001,-0.07200000000000001,84.43,,,0.122,,,0.0,,,,,,0.409,7.131,-0.066,13.17,6.6,-6.6,70.11,24.86,-10.64,1145.0,,,7238.0,201.0,-277.0,4.221,0.09,-0.21,0.0,0.2,-0.35,1.568,0.556,-0.23800000000000002,1.4909999999999999,-0.19899999999999998,0.221,,,,q1_q17_dr25_stellar,11111111111111111000000000000000,Claret (2011 A&A 529 75) ATLAS LS,0.235,0.33799999999999997,0.0,0.0,109,88.846,592.39,1,0.237,NO_COMMENT,Mandel and Agol (2002 ApJ 580 171),69.9,,,,12.235,,12.037,,12.043,,12.122,,11.315,0.021,11.185,0.017,11.14,0.018000000000000002,12.087,,cumulative,,,,,,,,,,,,,0.045,0.067,0.098,0.068,0.10800000000000001,0.068,-0.01,0.067,0.08900000000000001,0.068,0.08900000000000001,0.068,Active,2017-05-10 00:00:00,1,q1_q17_dr25_tce,/missions/kepler/dv_files/0118/011820830/kplr011820830-20160209194854_dvr.pdf,q1_q17_dr25_koi,q1_q17_dr25_koi,2454971.731,0.0016300000000000002,-0.0016300000000000002,/missions/kepler/dv_files/0118/011820830/kplr011820830-01-20160209194854_dvs.pdf,0,0,0,0,405.75,424.97,-156.02,0.26674000000000003,2.9228099999999997,-0.02534,LS+MCMC,0.9940000000000001,kplr011820830-20160128150956_dvt.fits
K01494.01,CONFIRMED,11821363,,1494.01,CANDIDATE,CANDIDATE,19 41 49.716,0.0,+50 04 37.82,0.0,136.68736,0.004,-0.004,8.19596647,3.998e-05,-3.998e-05,792.8,45.9,-45.9,2.824,0.13,-0.13,,,,0.252,0.198,-0.252,89.34,,,0.07200000000000001,,,0.0,,,,,,0.025,0.001,-0.001,22.04,4.5,-4.5,2.04,0.13,-0.19,672.0,,,4723.0,167.0,-167.0,4.5569999999999995,0.063,-0.032,0.08,0.25,-0.3,0.747,0.046,-0.069,0.7340000000000001,-0.057999999999999996,0.07,,,,q1_q17_dr25_stellar,10011001100110011000000000000000,Claret (2011 A&A 529 75) ATLAS LS,0.632,0.105,0.0,0.0,77,4.793,17.202,1,0.257,NO_COMMENT,Mandel and Agol (2002 ApJ 580 171),20.2,,,0.708,16.797,,15.782,,15.455,,15.295,,14.118,0.025,13.552999999999999,0.024,13.437999999999999,0.043,15.857999999999999,,cumulative,19.697,2.1e-05,50.077,0.00022,-0.5,0.73,-0.32,0.79,0.00027,0.00058,0.00023999999999999998,0.00063,-0.16,0.31,-0.04,0.57,0.17,0.33,-0.31,0.34,0.01,0.6,0.31,0.34,Active,2017-05-10 00:00:00,1,q1_q17_dr25_tce,/missions/kepler/dv_files/0118/011821363/kplr011821363-20160209194854_dvr.pdf,q1_q17_dr25_koi,q1_q17_dr25_koi,2454969.687,0.00427,-0.00427,/missions/kepler/dv_files/0118/011821363/kplr011821363-01-20160209194854_dvs.pdf,0,0,0,0,48.2,14.22,-13.82,3.01443,0.6210100000000001,-1.1140700000000001,LS+MCMC,0.9940000000000001,kplr011821363-20160128150956_dvt.fits
K00247.01,CONFIRMED,11852982,,247.01,CANDIDATE,CANDIDATE,18 59 59.664,0.0,+50 08 48.44,0.0,181.12621000000001,0.001,-0.001,13.81504449,2.515e-05,-2.515e-05,1032.6,26.1,-26.1,2.3244,0.092,-0.092,,,,0.868,0.015,-0.639,88.06,,,0.09,,,0.0,,,,,,0.034,0.00032599999999999996,-0.005,25.6,12.6,-12.6,1.91,0.13,-0.19,391.0,,,3732.0,75.0,-83.0,4.736000000000001,0.052000000000000005,-0.024,0.02,0.15,-0.15,0.509,0.034,-0.05,0.515,-0.042,0.039,,,,q1_q17_dr25_stellar,11111110111011101000000000000000,Claret (2011 A&A 529 75) ATLAS LS,0.42200000000000004,0.304,0.0,0.0,81,8.291,41.486000000000004,1,0.7879999999999999,NO_COMMENT,Mandel and Agol (2002 ApJ 580 171),46.7,,,0.013999999999999999,15.689,,14.290999999999999,,13.585,,13.168,,12.009,0.024,11.342,0.018000000000000002,11.124,0.022000000000000002,14.216,,cumulative,19.0,7.2e-06,50.147,7.1e-05,-0.75,0.25,0.01,0.25,0.00058,0.00026000000000000003,-0.00018,0.00028,-0.05,0.27,0.0,1.1,0.06,0.83,-0.14,0.12,-0.24,0.15,0.28,0.13,Active,2017-05-10 00:00:00,1,q1_q17_dr25_tce,/missions/kepler/dv_files/0118/011852982/kplr011852982-20160209194854_dvr.pdf,q1_q17_dr25_koi,q1_q17_dr25_koi,2455014.126,0.00145,-0.00145,/missions/kepler/dv_files/0118/011852982/kplr011852982-01-20160209194854_dvs.pdf,0,0,0,0,5.52,1.28,-1.42,1.66032,8.96879,-1.12988,LS+MCMC,1.0,kplr011852982-20160128150956_dvt.fits
K03263.01,FALSE POSITIVE,11853130,,3263.01,CANDIDATE,CANDIDATE,19 00 23.006,0.0,+50 06 03.46,0.0,146.882451,0.000505,-0.000505,76.87935893,4.834e-05,-4.834e-05,21272.0,253.0,-253.0,2.3819,0.043,-0.043,,,,0.8640000000000001,0.076,-0.045,89.74,,,0.275,,,0.0,,,,,,0.162,0.039,-0.013000000000000001,191.715,0.414,-0.414,7.71,0.8,-0.86,202.0,,,3638.0,72.0,-79.0,4.828,0.040999999999999995,-0.054000000000000006,-0.06,0.15,-0.15,0.436,0.045,-0.049,0.467,-0.052000000000000005,0.043,,,,q1_q17_dr25_stellar,11111110111011101000000000000000,Claret (2011 A&A 529 75) ATLAS LS,0.29,0.406,0.0,0.0,14,38.037,118.37799999999999,1,0.632,NO_COMMENT,Mandel and Agol (2002 ApJ 580 171),131.0,,,0.008,17.525,,16.118,,15.273,,14.854000000000001,,13.558,0.025,12.886,0.024,12.725999999999999,0.035,15.949000000000002,,cumulative,19.006,3.2e-06,50.101000000000006,3e-05,-0.36,0.11,0.26,0.11,0.001,0.013999999999999999,0.004,0.022000000000000002,-0.011000000000000001,0.07200000000000001,-0.011000000000000001,0.073,0.015,0.076,-0.124,0.095,-0.062,0.076,0.139,0.098,Active,2017-05-10 00:00:00,1,q1_q17_dr25_tce,/missions/kepler/dv_files/0118/011853130/kplr011853130-20160209194854_dvr.pdf,q1_q17_dr25_koi,q1_q17_dr25_koi,2454979.8819999998,0.000505,-0.000505,/missions/kepler/dv_files/0118/011853130/kplr011853130-01-20160209194854_dvs.pdf,0,0,0,0,0.4,0.12,-0.11,22.553179999999998,0.04865,-5.62866,LS+MCMC,0.968,kplr011853130-20160128150956_dvt.fits
K01833.02,CONFIRMED,11853878,,1833.02,CANDIDATE,CANDIDATE,19 02 24.610,0.0,+50 06 43.35,0.0,133.36007,0.002,-0.002,7.68433346,1.413e-05,-1.413e-05,1175.0,49.6,-49.6,1.4346,0.071,-0.071,,,,0.951,0.028999999999999998,-0.6759999999999999,86.87,,,0.063,,,0.0,,,,,,0.040999999999999995,0.002,-0.01,17.43,8.6,-8.6,2.58,0.23,-0.22,583.0,,,4402.0,118.0,-144.0,4.6819999999999995,0.045,-0.036000000000000004,-0.58,0.3,-0.3,0.5720000000000001,0.049,-0.049,0.575,-0.042,0.057999999999999996,,,,q1_q17_dr25_stellar,11111110111011101000000000000000,Claret (2011 A&A 529 75) ATLAS LS,0.6409999999999999,0.09699999999999999,0.0,0.0,135,8.107999999999999,44.418,3,0.624,NO_COMMENT,Mandel and Agol (2002 ApJ 580 171),28.5,,,0.006999999999999999,15.258,,14.187999999999999,,13.84,,13.588,,12.517999999999999,0.023,11.970999999999998,0.027999999999999997,11.831,0.025,14.265,,cumulative,19.04,8.3e-06,50.111999999999995,7.3e-05,0.24,0.29,0.49,0.26,-0.00031,0.00033999999999999997,-0.00045,0.00033999999999999997,-0.02,0.13,-0.05,0.17,0.05,0.17,0.02,0.13,-0.02,0.17,0.02,0.15,Active,2017-05-10 00:00:00,2,q1_q17_dr25_tce,/missions/kepler/dv_files/0118/011853878/kplr011853878-20160209194854_dvr.pdf,q1_q17_dr25_koi,q1_q17_dr25_koi,2454966.36,0.0015,-0.0015,/missions/kepler/dv_files/0118/011853878/kplr011853878-02-20160209194854_dvs.pdf,0,0,0,0,27.35,8.49,-7.33,1.69524,42.64569,-1.0086700000000002,LS+MCMC,1.0,kplr011853878-20160128150956_dvt.fits
